alpha,macro_f1,is_degenerate_alpha
0.0,0.9226305609284332,False
0.05,0.948849104859335,False
0.1,0.948849104859335,False
0.15,0.9226305609284332,False
0.2,0.9226305609284332,False
0.25,0.9226305609284332,False
0.3,0.9226305609284332,False
0.35,0.9226305609284332,False
0.4,0.948849104859335,False
0.45,0.948849104859335,False
0.5,0.948849104859335,True
0.55,0.948849104859335,False
0.6,0.9226305609284332,False
0.65,0.9226305609284332,False
0.7,0.8958333333333333,False
0.75,0.8958333333333333,False
0.8,0.8958333333333333,False
0.85,0.8958333333333333,False
0.9,0.8958333333333333,False
0.95,0.8958333333333333,False
1.0,0.8958333333333333,False
