alpha,macro_f1,is_degenerate_alpha
0.0,0.72771546635183,False
0.05,0.7221606170375299,False
0.1,0.7165712028441634,False
0.15,0.7165712028441634,False
0.2,0.7030371479780991,False
0.25,0.7120573667479857,False
0.3,0.6880690463718228,False
0.35,0.6340779273765811,False
0.4,0.6336977086398992,False
0.45,0.5645397114403156,False
0.5,0.5715371461143834,True
0.55,0.6420634920634921,False
0.6,0.7052845528455285,False
0.65,0.7210884353741498,False
0.7,0.7052845528455285,False
0.75,0.6866621564058233,False
0.8,0.6851791243926386,False
0.85,0.668887542903291,False
0.9,0.6880073051948052,False
0.95,0.6715495536736095,False
1.0,0.6924035502657613,False
