alpha,macro_f1,is_degenerate_alpha
0.0,0.6862914220528088,False
0.05,0.6706006205673759,False
0.1,0.6733516483516484,False
0.15,0.6895955007570841,False
0.2,0.7006813757300454,False
0.25,0.7139330184628596,False
0.3,0.6983322432962721,False
0.35,0.6604912280701754,False
0.4,0.5785286493251095,False
0.45,0.5700503355704698,False
0.5,0.5747392128971076,True
0.55,0.5830508474576271,False
0.6,0.7029304422498928,False
0.65,0.7645154553049289,False
0.7,0.7659817351598173,False
0.75,0.7583876797359943,False
0.8,0.6983322432962721,False
0.85,0.6846153846153846,False
0.9,0.6776462798973765,False
0.95,0.6776462798973765,False
1.0,0.6802922104571945,False
