alpha,macro_f1,is_degenerate_alpha
0.0,0.8867267267267267,False
0.05,0.8773013478895832,False
0.1,0.872488038277512,False
0.15,0.8773013478895832,False
0.2,0.8771012685547108,False
0.25,0.8771012685547108,False
0.3,0.8867267267267267,False
0.35,0.8862457477864363,False
0.4,0.8808601317318869,False
0.45,0.876354073680909,False
0.5,0.6939577276655928,True
0.55,0.8554407294832826,False
0.6,0.8606254856254856,False
0.65,0.8466790513643272,False
0.7,0.8419124734914208,False
0.75,0.8422470180838784,False
0.8,0.8377736744922184,False
0.85,0.8329978915085299,False
0.9,0.8428215449492045,False
0.95,0.8382700996916015,False
1.0,0.8384709056612785,False
