alpha,macro_f1,is_degenerate_alpha
0.0,0.7306600798822787,False
0.05,0.7431077694235588,False
0.1,0.753811612364244,False
0.15,0.753811612364244,False
0.2,0.7659817351598173,False
0.25,0.7792307692307693,False
0.3,0.8049577001208568,False
0.35,0.7505291005291006,False
0.4,0.6382627504553734,False
0.45,0.6072235408504676,False
0.5,0.5954260506152774,True
0.55,0.6478834219858156,False
0.6,0.7659817351598173,False
0.65,0.8128043831168832,False
0.7,0.8312504677093467,False
0.75,0.7873497786211259,False
0.8,0.761387444711725,False
0.85,0.753811612364244,False
0.9,0.7269288150042625,False
0.95,0.7139330184628596,False
1.0,0.7029304422498928,False
