alpha,macro_f1,is_degenerate_alpha
0.0,0.708578431372549,False
0.05,0.7004675628287551,False
0.1,0.689515341020129,False
0.15,0.6913850038850038,False
0.2,0.7050071949464647,False
0.25,0.7095466093414111,False
0.3,0.683641975308642,False
0.35,0.6524984187223276,False
0.4,0.6378760315326004,False
0.45,0.6748571284710858,False
0.5,0.5616816816816816,True
0.55,0.6558364605964844,False
0.6,0.6772924045651318,False
0.65,0.7050071949464647,False
0.7,0.6672077922077921,False
0.75,0.676081374679044,False
0.8,0.644308943089431,False
0.85,0.6558364605964844,False
0.9,0.6544715447154472,False
0.95,0.6486674449218848,False
1.0,0.6384838926007799,False
