alpha,macro_f1,is_degenerate_alpha
0.0,0.8317948717948718,False
0.05,0.8654855643044619,False
0.1,0.8926139339968571,False
0.15,0.9085365853658537,False
0.2,0.919020343669761,False
0.25,0.9242256228284172,False
0.3,0.9137909709338281,False
0.35,0.8648031655844155,False
0.4,0.8528205128205129,False
0.45,0.8703352308665402,False
0.5,0.611190137505927,True
0.55,0.8758328285887341,False
0.6,0.9551367781155014,False
0.65,0.9652954122227866,False
0.7,0.9600623417105006,False
0.75,0.9497549019607843,False
0.8,0.9343288731179615,False
0.85,0.9134398052706093,False
0.9,0.9134398052706093,False
0.95,0.9186991869918699,False
1.0,0.9134398052706093,False
