alpha,macro_f1,is_degenerate_alpha
0.0,0.9186991869918699,False
0.05,0.9394923258559622,False
0.1,0.9497549019607843,False
0.15,0.9448237050086863,False
0.2,0.949921829196795,False
0.25,0.9548557586434706,False
0.3,0.9548557586434706,False
0.35,0.9444321234075059,False
0.4,0.9288617886178863,False
0.45,0.9291428007110409,False
0.5,0.6862914220528088,True
0.55,0.9394923258559622,False
0.6,0.9347916513739019,False
0.65,0.9448237050086863,False
0.7,0.9497549019607843,False
0.75,0.9288617886178863,False
0.8,0.9183592194344883,False
0.85,0.9130684227593604,False
0.9,0.9183592194344883,False
0.95,0.9288617886178863,False
1.0,0.9134398052706093,False
