alpha,macro_f1,is_degenerate_alpha
0.0,0.8221515326778484,False
0.05,0.8170040290477455,False
0.1,0.8122710622710623,False
0.15,0.8170040290477455,False
0.2,0.8170040290477455,False
0.25,0.8217391304347825,False
0.3,0.8407148407148407,False
0.35,0.8291666666666666,False
0.4,0.7666034155597723,False
0.45,0.738029016011426,False
0.5,0.7588235294117647,True
0.55,0.749432512659333,False
0.6,0.7928833690643404,False
0.65,0.8050047559815614,False
0.7,0.7856534954407295,False
0.75,0.7742787932173529,False
0.8,0.7677550917650613,False
0.85,0.7620129214617404,False
0.9,0.7666034155597723,False
0.95,0.7471110999219557,False
1.0,0.7413183928931961,False
