alpha,macro_f1,is_degenerate_alpha
0.0,0.8023905918642761,False
0.05,0.7976697720324499,False
0.1,0.7976697720324499,False
0.15,0.7878000048145206,False
0.2,0.8130280337941629,False
0.25,0.8231742380678551,False
0.3,0.851792943898207,False
0.35,0.8208041958041958,False
0.4,0.7652827558741537,False
0.45,0.7750054876710324,False
0.5,0.6722199298535178,True
0.55,0.7628687102371312,False
0.6,0.8136363636363636,False
0.65,0.8332535885167465,False
0.7,0.8186664754117956,False
0.75,0.7987742105389164,False
0.8,0.7937032777458309,False
0.85,0.7976697720324499,False
0.9,0.8066458680983821,False
0.95,0.8118357487922705,False
1.0,0.8023905918642761,False
