alpha,macro_f1,is_degenerate_alpha
0.0,0.8308231896018157,False
0.05,0.8423076923076922,False
0.1,0.8648031655844155,False
0.15,0.8703352308665402,False
0.2,0.8599620493358633,False
0.25,0.8654855643044619,False
0.3,0.8654855643044619,False
0.35,0.8544034090909092,False
0.4,0.819167704441677,False
0.45,0.8365861811823394,False
0.5,0.61930729550479,True
0.55,0.8648031655844155,False
0.6,0.9294077134986226,False
0.65,0.9294077134986226,False
0.7,0.9294077134986226,False
0.75,0.9186991869918699,False
0.8,0.9081541218637992,False
0.85,0.8975,False
0.9,0.8975,False
0.95,0.8758328285887341,False
1.0,0.8479889539492188,False
