alpha,macro_f1,is_degenerate_alpha
0.0,0.7641207906108568,False
0.05,0.7712053571428572,False
0.1,0.7769765970904492,False
0.15,0.7641207906108568,False
0.2,0.7699918400652794,False
0.25,0.774604311028152,False
0.3,0.753811612364244,False
0.35,0.6846153846153846,False
0.4,0.6382627504553734,False
0.45,0.6478834219858156,False
0.5,0.5634608091945976,True
0.55,0.6766129247881073,False
0.6,0.7930547143145568,False
0.65,0.82575,False
0.7,0.8099426194592698,False
0.75,0.774604311028152,False
0.8,0.7673818857024964,False
0.85,0.7340701535907015,False
0.9,0.7356612337528368,False
0.95,0.7417007379978915,False
1.0,0.7417007379978915,False
