alpha,macro_f1,is_degenerate_alpha
0.0,0.8726586391437309,False
0.05,0.863150867823765,False
0.1,0.8534877072612922,False
0.15,0.8486508371240087,False
0.2,0.8583208217154024,False
0.25,0.8726586391437309,False
0.3,0.8919398121525781,False
0.35,0.9112639476721816,False
0.4,0.9064264264264263,False
0.45,0.9064264264264263,False
0.5,0.793202452083495,True
0.55,0.9112639476721816,False
0.6,0.9159207701030182,False
0.65,0.9015937019969278,False
0.7,0.8822966507177032,False
0.75,0.8871172400584166,False
0.8,0.8969331322272498,False
0.85,0.8921052631578947,False
0.9,0.8921052631578947,False
0.95,0.882454128440367,False
1.0,0.8679785330948122,False
