alpha,macro_f1,is_degenerate_alpha
0.0,0.6547700234901872,False
0.05,0.6650753959233159,False
0.1,0.6709677419354838,False
0.15,0.6709677419354838,False
0.2,0.6562979354741368,False
0.25,0.6533386645341863,False
0.3,0.6648411829134722,False
0.35,0.6496732026143791,False
0.4,0.5769116815255744,False
0.45,0.614106916120339,False
0.5,0.5403605015673982,True
0.55,0.6125549780087964,False
0.6,0.6458333333333333,False
0.65,0.7123407565885442,False
0.7,0.7123407565885442,False
0.75,0.681810304275705,False
0.8,0.6672268907563026,False
0.85,0.6357142857142857,False
0.9,0.6458333333333333,False
0.95,0.6489337822671156,False
1.0,0.6211984342065643,False
