alpha,macro_f1,is_degenerate_alpha
0.0,0.6741670636366184,False
0.05,0.6907983575385124,False
0.1,0.7043882433356117,False
0.15,0.7177045177045176,False
0.2,0.7242647058823529,False
0.25,0.702042053628021,False
0.3,0.6799315361574669,False
0.35,0.6345052427526654,False
0.4,0.6345052427526654,False
0.45,0.6741670636366184,False
0.5,0.6185784240985309,True
0.55,0.7177045177045176,False
0.6,0.80078125,False
0.65,0.80078125,False
0.7,0.7949854407709949,False
0.75,0.7891472868217053,False
0.8,0.7262479871175525,False
0.85,0.6955636955636955,False
0.9,0.6555217831813577,False
0.95,0.6655830624322747,False
1.0,0.6655830624322747,False
