alpha,macro_f1,is_degenerate_alpha
0.0,0.7087618264088852,False
0.05,0.7391367288344151,False
0.1,0.730074337816056,False
0.15,0.7447054293415479,False
0.2,0.734375,False
0.25,0.7237911025145067,False
0.3,0.7063745700275671,False
0.35,0.7039478538925101,False
0.4,0.706547619047619,False
0.45,0.7355638711570913,False
0.5,0.635251742634293,True
0.55,0.7166666666666666,False
0.6,0.6428045778668765,False
0.65,0.6426086312828484,False
0.7,0.6890168654874538,False
0.75,0.6711814660668319,False
0.8,0.7001084468008194,False
0.85,0.6713712101175735,False
0.9,0.6369408369408369,False
0.95,0.6495269436445906,False
1.0,0.6436335403726707,False
