alpha,macro_f1,is_degenerate_alpha
0.0,0.8709750509805896,False
0.05,0.9032562529495045,False
0.1,0.9242256228284172,False
0.15,0.9294077134986226,False
0.2,0.9345675071816151,False
0.25,0.9397058823529412,False
0.3,0.9245009698249406,False
0.35,0.8930727006283997,False
0.4,0.8440036525974026,False
0.45,0.8709750509805896,False
0.5,0.6430229858370095,True
0.55,0.919020343669761,False
0.6,0.9552629664654106,False
0.65,0.9552629664654106,False
0.7,0.9552629664654106,False
0.75,0.9551367781155014,False
0.8,0.9448237050086863,False
0.85,0.9394923258559622,False
0.9,0.9294077134986226,False
0.95,0.9294077134986226,False
1.0,0.919020343669761,False
