alpha,macro_f1,is_degenerate_alpha
0.0,0.9081541218637992,False
0.05,0.8983739837398375,False
0.1,0.9036487322201607,False
0.15,0.9036487322201607,False
0.2,0.9137909709338281,False
0.25,0.9137909709338281,False
0.3,0.919020343669761,False
0.35,0.9032562529495045,False
0.4,0.8648031655844155,False
0.45,0.8703352308665402,False
0.5,0.6762914504849988,True
0.55,0.8867289531846494,False
0.6,0.9141223725388729,False
0.65,0.9247595977391176,False
0.7,0.9147275441043333,False
0.75,0.9147275441043333,False
0.8,0.8987754295872012,False
0.85,0.8877439267224213,False
0.9,0.88725,False
0.95,0.88725,False
1.0,0.8926139339968571,False
