alpha,macro_f1,is_degenerate_alpha
0.0,0.8296870672943784,False
0.05,0.8517049564718502,False
0.1,0.8571286340103543,False
0.15,0.8523384913439804,False
0.2,0.8469235364396654,False
0.25,0.8421549390228756,False
0.3,0.8577235772357723,False
0.35,0.8312504677093467,False
0.4,0.777955436352383,False
0.45,0.7613756613756613,False
0.5,0.6706006205673759,True
0.55,0.7944148731003626,False
0.6,0.8678861788617886,False
0.65,0.879812390072308,False
0.7,0.8645672759304118,False
0.75,0.8593137254901961,False
0.8,0.863606121091151,False
0.85,0.8421549390228756,False
0.9,0.8414777120905985,False
0.95,0.830489363301511,False
1.0,0.830489363301511,False
