alpha,macro_f1,is_degenerate_alpha
0.0,0.8606530550590368,False
0.05,0.877,False
0.1,0.8823866896156053,False
0.15,0.8828891483072949,False
0.2,0.8930727006283997,False
0.25,0.8823866896156053,False
0.3,0.8823866896156053,False
0.35,0.8606530550590368,False
0.4,0.8073308270676691,False
0.45,0.8536311709506323,False
0.5,0.6776462798973766,True
0.55,0.8921295948282343,False
0.6,0.9291428007110409,False
0.65,0.9345675071816151,False
0.7,0.9294077134986226,False
0.75,0.9081541218637992,False
0.8,0.8661342174000403,False
0.85,0.8606530550590368,False
0.9,0.8551383000201898,False
0.95,0.8495888678051866,False
1.0,0.8447910357359176,False
