alpha,macro_f1,is_degenerate_alpha
0.0,0.8913148255253518,False
0.05,0.8915448249326663,False
0.1,0.8915448249326663,False
0.15,0.8915448249326663,False
0.2,0.8864976769938133,False
0.25,0.8913148255253518,False
0.3,0.9060290959974908,False
0.35,0.9254382774423511,False
0.4,0.9198749267148719,False
0.45,0.9201246834210014,False
0.5,0.7872561228725613,True
0.55,0.9050023170166581,False
0.6,0.8943013577549166,False
0.65,0.8898280242329489,False
0.7,0.8853495440729483,False
0.75,0.8907884540875629,False
0.8,0.8956135884192914,False
0.85,0.8856720254116051,False
0.9,0.8958862366683595,False
0.95,0.8822966507177032,False
1.0,0.8630202367315769,False
