alpha,macro_f1,is_degenerate_alpha
0.0,0.8570703776183228,False
0.05,0.8574286058561273,False
0.1,0.8477428674611773,False
0.15,0.8477428674611773,False
0.2,0.8524305555555556,False
0.25,0.8572634931358121,False
0.3,0.8616681197326359,False
0.35,0.9005847953216375,False
0.4,0.905663591890379,False
0.45,0.9060477517876622,False
0.5,0.712015058036181,True
0.55,0.905865209471767,False
0.6,0.8860473588342441,False
0.65,0.8616681197326359,False
0.7,0.8765939942410531,False
0.75,0.8862683311113804,False
0.8,0.8862683311113804,False
0.85,0.8864664747017688,False
0.9,0.8913106655042139,False
0.95,0.8817962337035248,False
1.0,0.867261115797084,False
