alpha,macro_f1,is_degenerate_alpha
0.0,0.8679785330948122,False
0.05,0.8583208217154026,False
0.1,0.8583208217154026,False
0.15,0.863150867823765,False
0.2,0.863150867823765,False
0.25,0.8728045055364642,False
0.3,0.8871172400584164,False
0.35,0.9064264264264266,False
0.4,0.9207729468599033,False
0.45,0.9159207701030182,False
0.5,0.8279545281147478,True
0.55,0.9154967144346644,False
0.6,0.9254382774423511,False
0.65,0.9207729468599033,False
0.7,0.9112639476721816,False
0.75,0.9064264264264266,False
0.8,0.9065969641015803,False
0.85,0.9064264264264266,False
0.9,0.9162762762762763,False
0.95,0.9017634655932528,False
1.0,0.877629473985817,False
