alpha,macro_f1,is_degenerate_alpha
0.0,0.8181098774609721,False
0.05,0.8276276276276276,False
0.1,0.8279417759765954,False
0.15,0.8228686635944702,False
0.2,0.8327092933947773,False
0.25,0.8329978915085298,False
0.3,0.8133505846271805,False
0.35,0.7967302715906068,False
0.4,0.7819418676561534,False
0.45,0.7950049998780517,False
0.5,0.6907361476897901,True
0.55,0.8113618752421542,False
0.6,0.8228686635944702,False
0.65,0.8181098774609721,False
0.7,0.8181098774609721,False
0.75,0.8217391304347827,False
0.8,0.8208041958041958,False
0.85,0.8244390613912744,False
0.9,0.8238355962581945,False
0.95,0.8397498534297441,False
1.0,0.8255319148936171,False
